#{"t_start": 1627555575.9669209, "env_id": null}
r,l,t
21.56228,3,4149.543698
0.097551,3,4160.932904
0.11587,3,4172.774115
21.579038,3,4239.057119
15.681572,3,4277.800341
33.51803,3,4343.269803
0.50408,3,4355.883365
0.093401,3,4375.110505
7.584396,3,4412.664969
10.982737,3,4447.966433
12.384877,3,4484.949623
6.404142,3,4506.467135
6.236182,3,4539.486452
0.131482,3,4549.506792
0.215643,3,4560.443226
13.221245,3,4596.100308
0.317586,3,4609.052766
6.763984,3,4647.17091
14.664186,3,4708.684937
0.18477,3,4720.790833
6.200896,3,4744.869231
0.17927,3,4763.143746
11.093307,3,4795.620183
5.935476,3,4823.85068
9.402802,3,4854.320233
19.68561,3,4900.958695
14.212341,3,4938.772173
23.018451,3,4991.540699
6.162396,3,5027.362441
5.888005,3,5077.735586
7.139314,3,5108.370998
8.017898,3,5137.17869
14.138004,3,5169.919122
5.906574,3,5193.483092
1.736227,3,5210.226941
35.920473,3,5281.780804
18.824347,3,5327.039303
14.469629,3,5369.026008
0.790336,3,5411.199793
0.392853,3,5423.620394
15.539163,3,5469.611235
12.364394,3,5514.7282
8.251315,3,5550.123726
15.450225,3,5603.089262
10.204598,3,5640.951843
6.234267,3,5672.705181
8.700884,3,5712.993715
19.579109,3,5756.398251
7.129167,3,5781.937919
0.126618,3,5793.86164
11.517372,3,5827.846213
12.423069,3,5858.001897
5.79777,3,5886.280253
17.481542,3,5933.533725
36.724293,3,6011.364663
7.647607,3,6042.038102
25.268152,3,6089.609172
4.156958,3,6109.886631
11.04741,3,6146.978302
15.552409,3,6189.308504
3.950417,3,6224.361961
0.40851,3,6240.017263
0.430103,3,6253.418688
0.132923,3,6265.100718
0.185699,3,6276.176374
0.163719,3,6288.901531
1.791788,3,6312.991073
23.360917,3,6362.095571
8.041072,3,6393.764822
7.831697,3,6423.692592
0.820041,3,6437.72172
9.722412,3,6471.157609
11.772288,3,6519.882101
10.80475,3,6553.255122
0.854622,3,6577.815993
11.168393,3,6605.255867
20.001767,3,6648.113345
9.266546,3,6681.290905
21.151305,3,6726.507358
25.952481,3,6781.221027
0.298255,3,6794.279383
0.862662,3,6810.296621
25.856465,3,6869.165995
28.850419,3,6931.179076
4.098816,3,6953.4563
8.014928,3,6982.259168
6.849124,3,7008.367768
12.776167,3,7052.938154
6.559395,3,7076.237382
4.257483,3,7122.558766
27.166194,3,7183.70485
15.472115,3,7224.642714
27.795689,3,7284.510089
36.402756,3,7349.884696
3.044855,3,7370.930351
0.932073,3,7388.17189
0.125747,3,7399.078207
0.253461,3,7411.243525
5.742681,3,7433.891459
0.188909,3,7446.677737
0.366076,3,7464.378243
11.287682,3,7497.3472
49.135186,1,7582.463899
8.018682,3,7619.051819
19.352411,3,7668.893507
0.203379,3,7679.478418
8.131424,3,7707.390044
9.696553,3,7739.261601
20.558782,3,7799.64897
3.92408,3,7822.542876
10.121169,3,7853.340703
2.682224,3,7900.28548
7.892998,3,7928.55231
0.120233,3,7939.591134
5.680466,3,7974.893632
14.623409,3,8011.194708
5.823918,3,8041.640288
9.349182,3,8069.468488
40.163308,2,8143.119459
31.819832,3,8206.335648
11.551098,3,8239.222789
25.519649,3,8288.169742
15.030854,3,8327.773261
8.349546,3,8354.14804
8.993326,3,8395.955701
0.094214,3,8405.954725
0.386366,3,8417.799051
0.366103,3,8430.750905
8.793711,3,8459.096265
45.753092,1,8524.885733
30.040628,3,8586.329349
30.077022,3,8646.626656
0.401743,3,8659.614363
17.376919,3,8698.498439
0.053592,3,8709.501588
14.120117,3,8750.041088
7.921117,3,8777.242161
6.956008,3,8800.506618
0.174586,3,8811.825088
0.090426,3,8822.451471
35.696321,3,8892.032075
15.187391,3,8937.20467
20.925351,3,8998.457176
12.070911,3,9036.903705
9.860075,3,9069.539648
28.737146,3,9124.872231
0.104444,3,9136.420638
2.68658,3,9161.031888
3.454048,3,9179.111893
30.68568,3,9244.083931
38.029682,3,9317.421185
14.095702,3,9357.221946
0.030636,3,9368.412767
0.238575,3,9380.164398
13.597278,3,9418.314318
0.20037,3,9429.701975
0.08406,3,9442.004622
8.540044,3,9468.80248
34.817479,3,9541.64081
18.135231,3,9586.621761
0.399151,3,9598.389519
26.975341,3,9658.109663
7.972594,3,9683.857786
21.419938,3,9767.122878
15.450465,3,9800.771665
1.717403,3,9817.285776
0.149963,3,9827.827788
3.485555,3,9850.437533
2.801155,3,9868.25575
0.192405,3,9880.511999
0.213232,3,9893.696175
0.481057,3,9907.002467
10.036833,3,9934.87016
5.422918,3,9973.895168
5.958658,3,9996.733662
7.965776,3,10035.95491
20.472528,3,10081.040348
0.238095,3,10092.824291
0.909179,3,10108.445766
21.654894,3,10157.149803
2.473226,3,10177.018718
0.712773,3,10201.894677
22.813535,3,10252.01782
6.134728,3,10306.316627
14.938825,3,10346.882049
5.19928,3,10371.767428
5.315185,3,10394.731241
1.406767,3,10410.285278
4.608552,3,10434.271966
0.382921,3,10447.956234
4.397642,3,10485.419811
7.621512,3,10513.157158
39.327632,2,10587.519021
0.23631,3,10600.329068
0.14815,3,10611.636194
19.957065,3,10660.435226
0.168317,3,10673.799225
25.814268,3,10731.024862
26.052856,3,10792.607529
7.116051,3,10819.647191
20.041811,3,10866.755183
24.331897,3,10935.379978
40.098927,3,11010.376148
0.34888,3,11023.057216
4.484395,3,11048.723258
7.493483,3,11084.933703
20.233799,3,11139.644194
9.463568,3,11167.038143
3.879226,3,11196.072229
7.913855,3,11222.180076
3.287577,3,11241.54564
37.090142,3,11311.496246
14.631356,3,11351.64097
7.296682,3,11375.453991
0.952421,3,11389.248385
0.547228,3,11403.089722
7.501491,3,11433.335938
19.847628,3,11481.491305
6.614593,3,11504.761195
5.430694,3,11549.114812
6.259612,3,11573.721319
10.970136,3,11606.59301
27.904812,3,11663.332081
0.205392,3,11674.836779
11.015929,3,11724.542704
20.404046,3,11774.177737
0.205122,3,11786.879809
0.225326,3,11799.913265
28.868835,3,11866.128726
3.491598,3,11887.69458
17.902746,3,11925.886571
0.067422,3,11936.349067
18.601643,3,11980.432996
0.243509,3,11991.728893
30.188685,3,12061.890372
44.998604,3,12147.773875
0.927252,3,12174.266073
23.968288,3,12220.924213
15.043542,3,12259.573065
9.215504,3,12287.581322
12.572501,3,12342.79879
8.781158,3,12382.351765
0.174042,3,12393.616413
9.669631,3,12434.35045
26.276005,3,12502.558522
1.999475,3,12523.524358
0.169597,3,12534.873248
40.250944,2,12600.508344
0.202399,3,12611.268519
13.098235,3,12645.883646
30.509578,3,12704.598801
0.191112,3,12715.656819
7.639518,3,12741.229557
0.179286,3,12753.411491
44.001687,2,12824.593109
45.693661,2,12897.316558
28.37776,3,12959.320464
0.286454,3,12971.935064
42.145735,2,13046.867349
11.83547,3,13079.409754
22.08063,3,13130.603657
6.808,3,13157.903205
6.317249,3,13193.931875
23.926111,3,13250.066993
4.834555,3,13277.265029
0.283369,3,13288.831954
0.421525,3,13301.451611
0.308715,3,13313.923142
12.554977,3,13350.781643
0.517401,3,13362.886333
10.50444,3,13395.848122
39.674783,3,13485.738025
10.229281,3,13520.243641
0.739071,3,13534.055841
14.499675,3,13592.140009
7.508101,3,13626.129944
17.824986,3,13674.688977
17.361917,3,13733.409143
39.162914,3,13801.613088
3.524553,3,13830.553323
10.994088,3,13861.397625
0.253519,3,13873.831117
6.433189,3,13906.637521
5.257289,3,13929.117891
8.257437,3,13963.063837
15.189633,3,14002.253868
34.190058,3,14063.461665
8.257839,3,14089.779236
3.3578,3,14110.904785
24.523286,3,14160.885084
7.594623,3,14189.857621
5.59344,3,14217.723744
0.296727,3,14229.828487
9.80918,3,14258.817567
11.479383,3,14296.623704
22.878043,3,14354.001266
18.655077,3,14396.563645
19.43946,3,14442.915443
5.479464,3,14465.845432
0.168122,3,14475.965904
14.557176,3,14516.581943
6.095042,3,14546.553189
23.784629,3,14604.895079
23.814259,3,14654.275057
19.22318,3,14712.276617
0.516044,3,14725.337981
48.903819,1,14797.978455
5.291066,3,14820.53092
17.231201,3,14862.92844
31.860562,3,14923.650365
0.200008,3,14934.962478
25.542485,3,14990.065379
16.528995,3,15028.060893
10.915749,3,15081.939028
35.963076,3,15155.48059
8.537295,3,15185.129871
19.711531,3,15239.522191
5.618393,3,15261.195039
0.156932,3,15272.981146
12.66231,3,15309.294389
7.586245,3,15333.954354
5.507484,3,15355.399092
